Product ID,Published State,Purchase Type,Auto Translate,Locale; Title; Description,Auto Fill Prices,Price,Pricing Template ID,EEA Withdrawal Right Type,Reduced VAT Rates,Communications and amusement taxes,Tokenized digital asset declared
battlepass_level1,published,managed_by_android,false,en-US; Fun Card 1 level; Increase the level of Fun Card by 1 level; zh-TW; 遊玩卡等級提升1級; 將遊玩卡等級提升1級; zh-CN; 游玩卡等级提升1级; 将游玩卡等级提升1级; pt-BR; Fun Card 1 Nível; Aumente o nível da Fun Card em 1; es-419; Tarjeta de Juego Nivel 1; Sube el nivel de la tarjeta de juego en 1,false,SG; 1980000; AU; 1990000; BE; 1590000; BO; 9990000; BR; 6500000; CA; 1790000; CH; 1400000; CL; 1100000000; CO; 5500000000; CZ; 31990000; DE; 1590000; DK; 9000000; EC; 1290000; ES; 1590000; FI; 1590000; FR; 1590000; GB; 1290000; GR; 1590000; IE; 1590000; IT; 1590000; MC; 1590000; MX; 25000000; NL; 1590000; NO; 12000000; NZ; 1990000; PA; 1290000; PE; 5490000; PT; 1590000; PY; 10000000000; SE; 12000000; SV; 1290000; US; 1290000,4636772902406247278,,,,false
battlepass_level10,published,managed_by_android,false,en-US; Fun Card 10 levels; Increase the level of Fun Card by 10 levels; zh-TW; 遊玩卡等級提升10級; 將遊玩卡等級提升10級; zh-CN; 游玩卡等级提升10级; 将游玩卡等级提升10级; pt-BR; Fun Card 10 Níveis; Aumente o nível da Fun Card em 50; es-419; Tarjeta de Juego Nivel 10; Sube el nivel de la tarjeta de juego en 10,false,SG; 16980000; AU; 17990000; BE; 14990000; BO; 88990000; BR; 59900000; CA; 16990000; CH; 12000000; CL; 9100000000; CO; 47000000000; CZ; 269990000; DE; 14990000; DK; 79000000; EC; 11990000; ES; 14990000; FI; 14990000; FR; 14990000; GB; 11990000; GR; 14990000; IE; 14990000; IT; 14990000; MC; 14990000; MX; 239000000; NL; 14990000; NO; 105000000; NZ; 19990000; PA; 11990000; PE; 47990000; PT; 14990000; PY; 80000000000; SE; 129000000; SV; 11990000; US; 11990000,4638663252648089869,,,,false
battlepass_level50,published,managed_by_android,false,en-US; Fun Card 50 levels; Increase the level of Fun Card by 50 levels; zh-TW; 遊玩卡等級提升50級; 將遊玩卡等級提升50級; zh-CN; 游玩卡等级提升50级; 将游玩卡等级提升50级; pt-BR; Fun Card 50 Níveis; Aumente o nível da Fun Card em 50; es-419; Tarjeta de Juego Nivel 50; Sube el nivel de la tarjeta de juego en 50,false,SG; 88980000; AU; 89990000; BE; 69990000; BO; 464990000; BR; 299900000; CA; 81990000; CH; 60000000; CL; 47800000000; CO; 245000000000; CZ; 1399990000; DE; 69990000; DK; 415000000; EC; 59990000; ES; 69990000; FI; 69990000; FR; 69990000; GB; 59990000; GR; 69990000; IE; 69990000; IT; 69990000; MC; 69990000; MX; 1199000000; NL; 69990000; NO; 559000000; NZ; 99990000; PA; 59990000; PE; 254990000; PT; 69990000; PY; 425000000000; SE; 799000000; SV; 59990000; US; 59990000,4638096014164959386,,,,false
battlepass_normal,published,managed_by_android,false,en-US; Fun Card Premium; Fun Card Premium; zh-TW; 遊玩卡進階版; 解鎖進階版等級獎勵; zh-CN; 游玩卡进阶版; 解锁进阶版等级奖励; pt-BR; Fun Card Premium; Fun Card Premium; es-419; Tarjeta Juego Premium; Desbloquea recompensas de nivel.,false,SG; 10980000; AU; 12990000; BE; 9990000; BO; 56990000; BR; 39900000; CA; 10990000; CH; 7600000; CL; 5900000000; CO; 30000000000; CZ; 179990000; DE; 9990000; DK; 49000000; EC; 7990000; ES; 9990000; FI; 9990000; FR; 9990000; GB; 7990000; GR; 9990000; IE; 9990000; IT; 9990000; MC; 9990000; MX; 159000000; NL; 9990000; NO; 69000000; NZ; 13990000; PA; 7990000; PE; 30990000; PT; 9990000; PY; 50000000000; SE; 99000000; SV; 7990000; US; 7990000,4636809490987253790,,,,false
battlepass_normal_discount,published,managed_by_android,false,en-US; Fun Card Premium(Discount); Fun Card Premium(Discount); zh-TW; 遊玩卡進階版(折扣); 解鎖進階版等級獎勵; pt-BR; Fun Card Premium (Desconto); Fun Card Premium (Desconto); es-419; Tarjeta Juego Premium (Descuento); Desbloquea recompensas de nivel (Descuento).,false,SG; 8980000; AU; 9990000; BE; 7990000; BO; 46990000; BR; 29900000; CA; 7990000; CH; 6200000; CL; 4800000000; CO; 24500000000; CZ; 139990000; DE; 7990000; DK; 42000000; EC; 5990000; ES; 7990000; FI; 7990000; FR; 7990000; GB; 5990000; GR; 7990000; IE; 7990000; IT; 7990000; MC; 7990000; MX; 119000000; NL; 7990000; NO; 55000000; NZ; 9990000; PA; 5990000; PE; 25990000; PT; 7990000; PY; 40000000000; SE; 79000000; SV; 5990000; US; 5990000,4635090781027922544,,,,false
clothing001,published,managed_by_android,false,en-US; PLAY Show A; Clothes in PLAY Show; zh-TW; 服裝A; PLAY秀中的服裝; pt-BR; Play Show A; Vestuários no Play Show; es-419; PLAY Show A; Ropa en PLAY Show,false,SG; 1480000; AU; 1490000; BE; 1190000; BO; 7490000; BR; 4900000; CA; 1390000; CH; 1000000; CL; 800000000; CO; 4000000000; CZ; 23990000; DE; 1190000; DK; 7000000; EC; 990000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 19000000; NL; 1190000; NO; 9000000; NZ; 1690000; PA; 990000; PE; 4190000; PT; 1190000; PY; 5000000000; SE; 9000000; SV; 990000; US; 990000,4636949807815236033,,,,false
clothing002,published,managed_by_android,false,en-US; PLAY Show B; Clothes in PLAY Show; zh-TW; 服裝B; PLAY秀中的服裝; pt-BR; Play Show B; Vestuários no Play Show; es-419; PLAY Show B; Ropa en PLAY Show,false,SG; 1480000; AU; 1490000; BE; 1190000; BO; 7490000; BR; 4900000; CA; 1390000; CH; 1000000; CL; 800000000; CO; 4000000000; CZ; 23990000; DE; 1190000; DK; 7000000; EC; 990000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 19000000; NL; 1190000; NO; 9000000; NZ; 1690000; PA; 990000; PE; 4190000; PT; 1190000; PY; 5000000000; SE; 9000000; SV; 990000; US; 990000,4636949807815236033,,,,false
clothing003,published,managed_by_android,false,en-US; PLAY Show C; Clothes in PLAY Show; zh-TW; 服裝C; PLAY秀中的服裝; pt-BR; Play Show C; Vestuários no Play Show; es-419; PLAY Show C; Ropa en PLAY Show,false,SG; 1480000; AU; 1490000; BE; 1190000; BO; 7490000; BR; 4900000; CA; 1390000; CH; 1000000; CL; 800000000; CO; 4000000000; CZ; 23990000; DE; 1190000; DK; 7000000; EC; 990000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 19000000; NL; 1190000; NO; 9000000; NZ; 1690000; PA; 990000; PE; 4190000; PT; 1190000; PY; 5000000000; SE; 9000000; SV; 990000; US; 990000,4636949807815236033,,,,false
clothing004,published,managed_by_android,false,en-US; PLAY Show D; Clothes in PLAY Show; zh-TW; 服裝D; PLAY秀中的服裝; pt-BR; Play Show D; Vestuários no Play Show; es-419; PLAY Show D; Ropa en PLAY Show,false,SG; 1480000; AU; 1490000; BE; 1190000; BO; 7490000; BR; 4900000; CA; 1390000; CH; 1000000; CL; 800000000; CO; 4000000000; CZ; 23990000; DE; 1190000; DK; 7000000; EC; 990000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 19000000; NL; 1190000; NO; 9000000; NZ; 1690000; PA; 990000; PE; 4190000; PT; 1190000; PY; 5000000000; SE; 9000000; SV; 990000; US; 990000,4636949807815236033,,,,false
clothing005,published,managed_by_android,false,en-US; PLAY Show E; Clothes in PLAY Show; zh-TW; 服裝E; PLAY秀中的服裝; pt-BR; Play Show E; Vestuários no Play Show; es-419; PLAY Show E; Ropa en PLAY Show,false,SG; 1480000; AU; 1490000; BE; 1190000; BO; 7490000; BR; 4900000; CA; 1390000; CH; 1000000; CL; 800000000; CO; 4000000000; CZ; 23990000; DE; 1190000; DK; 7000000; EC; 990000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 19000000; NL; 1190000; NO; 9000000; NZ; 1690000; PA; 990000; PE; 4190000; PT; 1190000; PY; 5000000000; SE; 9000000; SV; 990000; US; 990000,4636949807815236033,,,,false
coin10000,published,managed_by_android,false,en-US; 10000 Gold; Exchange gifts and props in app; zh-TW; 10000金币; 用於兌換App內各種禮物、道具。; zh-CN; 10000金币; 用于兑换App内各种礼物、道具; pt-BR; 10000 Ouro; Troque por presentes e ítens no app; es-419; 10000 Oro; Intercambia regalos y accesorios en la app,false,SG; 17980000; AU; 19990000; BE; 15990000; BO; 93990000; BR; 69900000; CA; 17990000; CH; 12000000; CL; 9700000000; CO; 49500000000; CZ; 289990000; DE; 15990000; DK; 85000000; EC; 12990000; ES; 15990000; FI; 15990000; FR; 15990000; GB; 12990000; GR; 15990000; IE; 15990000; IT; 15990000; MC; 15990000; MX; 259000000; NL; 15990000; NO; 115000000; NZ; 22990000; PA; 12990000; PE; 50990000; PT; 15990000; PY; 90000000000; SE; 179000000; SV; 12990000; US; 12990000,4637466744727782404,,,,false
coin1800,published,managed_by_android,false,en-US; 1800 Gold; Exchange gifts and props in app; zh-TW; 1800金币; 用於兌換App內各種禮物、道具; zh-CN; 1800金币; 用于兑换App内各种礼物、道具; pt-BR; 1800 Ouro; Troque por presentes e ítens no app; es-419; 1800 Oro; Intercambia regalos y accesorios en la app,false,SG; 4480000; AU; 4490000; BE; 3590000; BO; 22990000; BR; 14900000; CA; 3990000; CH; 3100000; CL; 2400000000; CO; 12500000000; CZ; 69990000; DE; 3590000; DK; 21000000; EC; 2990000; ES; 3590000; FI; 3590000; FR; 3590000; GB; 2990000; GR; 3590000; IE; 3590000; IT; 3590000; MC; 3590000; MX; 59000000; NL; 3590000; NO; 28000000; NZ; 4990000; PA; 2990000; PE; 12990000; PT; 3590000; PY; 20000000000; SE; 39000000; SV; 2990000; US; 2990000,4635657977008581516,,,,false
coin300,published,managed_by_android,false,en-US; 300 Gold; Exchange gifts and props in app; zh-CN; 300金币; 用于兑换App内各种礼物、道具; zh-TW; 300金币; 用於兌換App內各種禮物、道具。; pt-BR; 300 Ouro; Troque por presentes e ítens no app; es-419; 300 Oro; Intercambia regalos y accesorios en la app,false,SG; 780000; AU; 990000; BE; 590000; BO; 3990000; BR; 2500000; CA; 590000; CH; 500000; CL; 460000000; CO; 2500000000; CZ; 12990000; DE; 590000; DK; 4000000; EC; 490000; ES; 590000; FI; 590000; FR; 590000; GB; 490000; GR; 590000; IE; 590000; IT; 590000; MC; 590000; MX; 9000000; NL; 590000; NO; 6000000; NZ; 990000; PA; 490000; PE; 2190000; PT; 590000; PY; 4172000000; SE; 5000000; SV; 490000; US; 490000,4636574226528012035,DIGITAL_CONTENT,,,false
coin3000,published,managed_by_android,false,en-US; 3000 Gold; Exchange gifts and props in app; zh-TW; 3000金币; 用於兌換App內各種禮物、道具; zh-CN; 3000金币; 用于兑换App内各种礼物、道具; pt-BR; 3000 Ouro; Troque por presentes e ítens no app; es-419; 3000 Oro; Intercambia regalos y accesorios en la app,false,SG; 6980000; AU; 7990000; BE; 5990000; BO; 35990000; BR; 24900000; CA; 6990000; CH; 4800000; CL; 3800000000; CO; 19000000000; CZ; 109990000; DE; 5990000; DK; 32000000; EC; 4990000; ES; 5990000; FI; 5990000; FR; 5990000; GB; 4990000; GR; 5990000; IE; 5990000; IT; 5990000; MC; 5990000; MX; 99000000; NL; 5990000; NO; 44000000; NZ; 8990000; PA; 4990000; PE; 19990000; PT; 5990000; PY; 30000000000; SE; 49000000; SV; 4990000; US; 4990000,4635676448773441948,,,,false
coin50000,published,managed_by_android,false,en-US; 50000 Gold; Exchange gifts and props in app; zh-TW; 50000金币; 用於兌換App內各種禮物、道具; zh-CN; 50000金币; 用于兑换App内各种礼物、道具; pt-BR; 50000 Ouro; Troque por presentes e ítens no app; es-419; 50000 Oro; Intercambia regalos y accesorios en la app,false,SG; 88980000; AU; 89990000; BE; 69990000; BO; 464990000; BR; 299900000; CA; 81990000; CH; 60000000; CL; 47800000000; CO; 245000000000; CZ; 1399990000; DE; 69990000; DK; 415000000; EC; 59990000; ES; 69990000; FI; 69990000; FR; 69990000; GB; 59990000; GR; 69990000; IE; 69990000; IT; 69990000; MC; 69990000; MX; 1199000000; NL; 69990000; NO; 559000000; NZ; 99990000; PA; 59990000; PE; 254990000; PT; 69990000; PY; 425000000000; SE; 799000000; SV; 59990000; US; 59990000,4638096014164959386,,,,false
coin600,published,managed_by_android,false,en-US; 600 Gold; Exchange gifts and props in app; zh-TW; 600金币; 用於兌換App內各種禮物、道具。; zh-CN; 600金币; 用于兑换App内各种礼物、道具; pt-BR; 600 Ouro; Troque por presentes e ítens no app; es-419; 600 Oro; Intercambia regalos y accesorios en la app,false,SG; 1480000; AU; 1490000; BE; 1190000; BO; 7490000; BR; 4900000; CA; 1390000; CH; 1000000; CL; 800000000; CO; 4000000000; CZ; 23990000; DE; 1190000; DK; 7000000; EC; 990000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 19000000; NL; 1190000; NO; 9000000; NZ; 1690000; PA; 990000; PE; 4190000; PT; 1190000; PY; 5000000000; SE; 9000000; SV; 990000; US; 990000,4636949807815236033,,,,false
game_win_six_times,published,managed_by_android,false,en-US; Game 6 Win Pack; Pack you can buy when you win 6 games; zh-TW; 遊戲6勝禮包; 取得6場遊戲勝利時，可以購買的禮包; zh-CN; 游戏6胜礼包; 取得6场游戏胜利时，可以购买的礼包; pt-BR; Pacote 6 Vitórias; Pode comprar depois de vencer 6 jogos; es-419; Paquete 6 Victoria; Puedes comprar cuando ganas 6 juegos,false,SG; 1480000; AU; 1490000; BE; 1190000; BO; 7490000; BR; 4900000; CA; 1390000; CH; 1000000; CL; 800000000; CO; 4000000000; CZ; 23990000; DE; 1190000; DK; 7000000; EC; 990000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 19000000; NL; 1190000; NO; 9000000; NZ; 1690000; PA; 990000; PE; 4190000; PT; 1190000; PY; 5000000000; SE; 9000000; SV; 990000; US; 990000,4636949807815236033,,,,false
game_win_ten_times,published,managed_by_android,false,en-US; Game 10 Win Pack; Pack you can buy when you win 10 games; zh-TW; 遊戲10勝禮包; 取得10場遊戲勝利時，可以購買的禮包; zh-CN; 游戏10胜礼包; 取得10场游戏胜利时，可以购买的礼包; pt-BR; Pacote 10 Vitórias; Pode comprar depois de vencer 10 jogos; es-419; Paquete 10 Victoria; Puedes comprar cuando ganas 10 juegos,false,SG; 1980000; AU; 1990000; BE; 1590000; BO; 9990000; BR; 6500000; CA; 1790000; CH; 1400000; CL; 1100000000; CO; 5500000000; CZ; 31990000; DE; 1590000; DK; 9000000; EC; 1290000; ES; 1590000; FI; 1590000; FR; 1590000; GB; 1290000; GR; 1590000; IE; 1590000; IT; 1590000; MC; 1590000; MX; 25000000; NL; 1590000; NO; 12000000; NZ; 1990000; PA; 1290000; PE; 5490000; PT; 1590000; PY; 10000000000; SE; 12000000; SV; 1290000; US; 1290000,4636772902406247278,,,,false
giftpack.care_1,published,managed_by_android,false,"en-US; CP Pack; Pack you can bug when your Protect Pt. for someone reachs 2000.; zh-TW; 超值CP禮包; 對其他玩家守護值達到2000時，可以購買的禮包; zh-CN; 超值CP礼包; 对其他玩家守护值达到2000时，可以购买的礼包; pt-BR; Pacote Casal; Valor de prote??o à outra pessoa atinge 2000; es-419; Paquete de Regalo CP; Valor Guardia llegue a 2000, puedes comprar.",false,SG; 10980000; AU; 12990000; BE; 9990000; BO; 56990000; BR; 39900000; CA; 10990000; CH; 7600000; CL; 5900000000; CO; 30000000000; CZ; 179990000; DE; 9990000; DK; 49000000; EC; 7990000; ES; 9990000; FI; 9990000; FR; 9990000; GB; 7990000; GR; 9990000; IE; 9990000; IT; 9990000; MC; 9990000; MX; 159000000; NL; 9990000; NO; 69000000; NZ; 13990000; PA; 7990000; PE; 30990000; PT; 9990000; PY; 50000000000; SE; 99000000; SV; 7990000; US; 7990000,4636809490987253790,,,,false
giftpack.care_2,published,managed_by_android,false,"en-US; Ring Pack; Pack you can bug when your Protect Pt. for someone reachs 3000.; zh-TW; 超值戒指禮包; 對其他玩家守護值達到3000時，可以購買的禮包; zh-CN; 超值戒指礼包; 对其他玩家守护值达到3000时，可以购买的礼包; pt-BR; Pacote de Aneis; Valor de prote??o à outra pessoa atinge 3000; es-419; Paquete Anillo; Valor Guardia llegue a 3000, puedes comprar.",false,SG; 17980000; AU; 19990000; BE; 15990000; BO; 93990000; BR; 69900000; CA; 17990000; CH; 12000000; CL; 9700000000; CO; 49500000000; CZ; 289990000; DE; 15990000; DK; 85000000; EC; 12990000; ES; 15990000; FI; 15990000; FR; 15990000; GB; 12990000; GR; 15990000; IE; 15990000; IT; 15990000; MC; 15990000; MX; 259000000; NL; 15990000; NO; 115000000; NZ; 22990000; PA; 12990000; PE; 50990000; PT; 15990000; PY; 90000000000; SE; 179000000; SV; 12990000; US; 12990000,4637466744727782404,,,,false
giftpack.game_win_once,published,managed_by_android,false,en-US; First Win Pack; Pack you can buy when you win the first game; zh-TW; 遊戲首勝禮包; 取得首次遊戲勝利時，可以購買的禮包; zh-CN; 游戏首胜礼包; 取得首次游戏胜利时，可以购买的礼包; pt-BR; Pacote 1a Vitória; Pode comprar depois da sua primeira vitória no jogo; es-419; Paquete Primera Victoria; Puedes comprar cuando ganas el primer juego,false,SG; 1480000; AU; 1490000; BE; 1190000; BO; 7490000; BR; 4900000; CA; 1390000; CH; 1000000; CL; 800000000; CO; 4000000000; CZ; 23990000; DE; 1190000; DK; 7000000; EC; 990000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 19000000; NL; 1190000; NO; 9000000; NZ; 1690000; PA; 990000; PE; 4190000; PT; 1190000; PY; 5000000000; SE; 9000000; SV; 990000; US; 990000,4636949807815236033,,,,false
