Product ID,Published State,Purchase Type,Auto Translate,Locale; Title; Description,Auto Fill Prices,Price,Pricing Template ID,EEA Withdrawal Right Type,Reduced VAT Rates,Communications and amusement taxes,Tokenized digital asset declared
battlepass_level1,published,managed_by_android,false,en-US; Fun Card 1 level; Increase the level of Fun Card by 1 level; zh-TW; 遊玩卡等級提升1級; 將遊玩卡等級提升1級; zh-CN; 游玩卡等级提升1级; 将游玩卡等级提升1级,false,SG; 1980000; AU; 1990000; BE; 1590000; CA; 1790000; CH; 1400000; CL; 1100000000; CZ; 31990000; DE; 1590000; DK; 9000000; ES; 1590000; FI; 1590000; FR; 1590000; GB; 1290000; GR; 1590000; IE; 1590000; IT; 1590000; MC; 1590000; MX; 30000000; NL; 1590000; NO; 12000000; NZ; 1990000; PT; 1590000; SE; 12000000; US; 1290000,4636772902406247278,,,,false
battlepass_level10,published,managed_by_android,false,en-US; Fun Card 10 levels; Increase the level of Fun Card by 10 levels; zh-TW; 遊玩卡等級提升10級; 將遊玩卡等級提升10級; zh-CN; 游玩卡等级提升10级; 将游玩卡等级提升10级,false,SG; 16980000; AU; 17990000; BE; 14990000; CA; 16990000; CH; 12000000; CL; 9100000000; CZ; 269990000; DE; 14990000; DK; 79000000; ES; 14990000; FI; 14990000; FR; 14990000; GB; 11990000; GR; 14990000; IE; 14990000; IT; 14990000; MC; 14990000; MX; 255000000; NL; 14990000; NO; 105000000; NZ; 19990000; PT; 14990000; SE; 129000000; US; 11990000,4638663252648089869,,,,false
battlepass_level50,published,managed_by_android,false,en-US; Fun Card 50 levels; Increase the level of Fun Card by 50 levels; zh-TW; 遊玩卡等級提升50級; 將遊玩卡等級提升50級; zh-CN; 游玩卡等级提升50级; 将游玩卡等级提升50级,false,SG; 88980000; AU; 89990000; BE; 69990000; CA; 81990000; CH; 60000000; CL; 47800000000; CZ; 1399990000; DE; 69990000; DK; 415000000; ES; 69990000; FI; 69990000; FR; 69990000; GB; 59990000; GR; 69990000; IE; 69990000; IT; 69990000; MC; 69990000; MX; 1349000000; NL; 69990000; NO; 559000000; NZ; 99990000; PT; 69990000; SE; 799000000; US; 59990000,4638096014164959386,,,,false
battlepass_normal,published,managed_by_android,false,en-US; Fun Card Premium; Fun Card Premium; zh-TW; 遊玩卡進階版; 解鎖進階版等級獎勵; zh-CN; 游玩卡进阶版; 解锁进阶版等级奖励,false,SG; 10980000; AU; 12990000; BE; 9990000; CA; 10990000; CH; 7600000; CL; 5900000000; CZ; 179990000; DE; 9990000; DK; 49000000; ES; 9990000; FI; 9990000; FR; 9990000; GB; 7990000; GR; 9990000; IE; 9990000; IT; 9990000; MC; 9990000; MX; 165000000; NL; 9990000; NO; 69000000; NZ; 13990000; PT; 9990000; SE; 99000000; US; 7990000,4636809490987253790,,,,false
battlepass_normal_discount,published,managed_by_android,false,en-US; Fun Card Premium(Discount); Fun Card Premium(Discount); zh-TW; 遊玩卡進階版(折扣); 解鎖進階版等級獎勵,false,SG; 8980000; AU; 9990000; BE; 6990000; CA; 7990000; CH; 6200000; CL; 4800000000; CZ; 139990000; DE; 6990000; DK; 42000000; ES; 6990000; FI; 6990000; FR; 6990000; GB; 5990000; GR; 6990000; IE; 6990000; IT; 6990000; MC; 6990000; MX; 135000000; NL; 6990000; NO; 55000000; NZ; 9990000; PT; 6990000; SE; 79000000; US; 5990000,4635090781027922544,,,,false
clothing001,published,managed_by_android,false,en-US; PLAY Show A; Clothes in PLAY Show; zh-TW; 服裝A; PLAY秀中的服裝,false,SG; 1480000; AU; 1490000; BE; 1190000; CA; 1390000; CH; 1000000; CL; 800000000; CZ; 23990000; DE; 1190000; DK; 7000000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 22000000; NL; 1190000; NO; 9000000; NZ; 1690000; PT; 1190000; SE; 9000000; US; 990000,4636949807815236033,,,,false
clothing002,published,managed_by_android,false,en-US; PLAY Show B; Clothes in PLAY Show; zh-TW; 服裝B; PLAY秀中的服裝,false,SG; 1480000; AU; 1490000; BE; 1190000; CA; 1390000; CH; 1000000; CL; 800000000; CZ; 23990000; DE; 1190000; DK; 7000000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 22000000; NL; 1190000; NO; 9000000; NZ; 1690000; PT; 1190000; SE; 9000000; US; 990000,4636949807815236033,,,,false
clothing003,published,managed_by_android,false,en-US; PLAY Show C; Clothes in PLAY Show; zh-TW; 服裝C; PLAY秀中的服裝,false,SG; 1480000; AU; 1490000; BE; 1190000; CA; 1390000; CH; 1000000; CL; 800000000; CZ; 23990000; DE; 1190000; DK; 7000000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 22000000; NL; 1190000; NO; 9000000; NZ; 1690000; PT; 1190000; SE; 9000000; US; 990000,4636949807815236033,,,,false
clothing004,published,managed_by_android,false,en-US; PLAY Show D; Clothes in PLAY Show; zh-TW; 服裝D; PLAY秀中的服裝,false,SG; 1480000; AU; 1490000; BE; 1190000; CA; 1390000; CH; 1000000; CL; 800000000; CZ; 23990000; DE; 1190000; DK; 7000000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 22000000; NL; 1190000; NO; 9000000; NZ; 1690000; PT; 1190000; SE; 9000000; US; 990000,4636949807815236033,,,,false
clothing005,published,managed_by_android,false,en-US; PLAY Show E; Clothes in PLAY Show; zh-TW; 服裝E; PLAY秀中的服裝,false,SG; 1480000; AU; 1490000; BE; 1190000; CA; 1390000; CH; 1000000; CL; 800000000; CZ; 23990000; DE; 1190000; DK; 7000000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 22000000; NL; 1190000; NO; 9000000; NZ; 1690000; PT; 1190000; SE; 9000000; US; 990000,4636949807815236033,,,,false
coin10000,published,managed_by_android,false,en-US; 10000 Gold; Exchange gifts and props in app; zh-TW; 10000金币; 用於兌換App內各種禮物、道具。; zh-CN; 10000金币; 用于兑换App内各种礼物、道具,false,SG; 17980000; AU; 19990000; BE; 15990000; CA; 17990000; CH; 12000000; CL; 9700000000; CZ; 289990000; DE; 15990000; DK; 85000000; ES; 15990000; FI; 15990000; FR; 15990000; GB; 12990000; GR; 15990000; IE; 15990000; IT; 15990000; MC; 15990000; MX; 269000000; NL; 15990000; NO; 115000000; NZ; 22990000; PT; 15990000; SE; 179000000; US; 12990000,4637466744727782404,,,,false
coin1800,published,managed_by_android,false,en-US; 1800 Gold; Exchange gifts and props in app; zh-TW; 1800金币; 用於兌換App內各種禮物、道具; zh-CN; 1800金币; 用于兑换App内各种礼物、道具,false,SG; 4480000; AU; 4490000; BE; 3490000; CA; 3990000; CH; 3100000; CL; 2400000000; CZ; 69990000; DE; 3490000; DK; 21000000; ES; 3490000; FI; 3490000; FR; 3490000; GB; 2990000; GR; 3490000; IE; 3490000; IT; 3490000; MC; 3490000; MX; 65000000; NL; 3490000; NO; 28000000; NZ; 4990000; PT; 3490000; SE; 39000000; US; 2990000,4635657977008581516,,,,false
coin3000,published,managed_by_android,false,en-US; 3000 Gold; Exchange gifts and props in app; zh-TW; 3000金币; 用於兌換App內各種禮物、道具; zh-CN; 3000金币; 用于兑换App内各种礼物、道具,false,SG; 6980000; AU; 7990000; BE; 5990000; CA; 6990000; CH; 4800000; CL; 3800000000; CZ; 109990000; DE; 5990000; DK; 32000000; ES; 5990000; FI; 5990000; FR; 5990000; GB; 4990000; GR; 5990000; IE; 5990000; IT; 5990000; MC; 5990000; MX; 105000000; NL; 5990000; NO; 44000000; NZ; 8990000; PT; 5990000; SE; 49000000; US; 4990000,4635676448773441948,,,,false
coin50000,published,managed_by_android,false,en-US; 50000 Gold; Exchange gifts and props in app; zh-TW; 50000金币; 用於兌換App內各種禮物、道具; zh-CN; 50000金币; 用于兑换App内各种礼物、道具,false,SG; 88980000; AU; 89990000; BE; 69990000; CA; 81990000; CH; 60000000; CL; 47800000000; CZ; 1399990000; DE; 69990000; DK; 415000000; ES; 69990000; FI; 69990000; FR; 69990000; GB; 59990000; GR; 69990000; IE; 69990000; IT; 69990000; MC; 69990000; MX; 1349000000; NL; 69990000; NO; 559000000; NZ; 99990000; PT; 69990000; SE; 799000000; US; 59990000,4638096014164959386,,,,false
coin600,published,managed_by_android,false,en-US; 600 Gold; Exchange gifts and props in app; zh-TW; 600金币; 用於兌換App內各種禮物、道具。; zh-CN; 600金币; 用于兑换App内各种礼物、道具,false,SG; 1480000; AU; 1490000; BE; 1190000; CA; 1390000; CH; 1000000; CL; 800000000; CZ; 23990000; DE; 1190000; DK; 7000000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 22000000; NL; 1190000; NO; 9000000; NZ; 1690000; PT; 1190000; SE; 9000000; US; 990000,4636949807815236033,,,,false
game_win_six_times,published,managed_by_android,false,en-US; Game 6 Win Pack; Pack you can buy when you win 6 games; zh-TW; 遊戲6勝禮包; 取得6場遊戲勝利時，可以購買的禮包; zh-CN; 游戏6胜礼包; 取得6场游戏胜利时，可以购买的礼包,false,SG; 1480000; AU; 1490000; BE; 1190000; CA; 1390000; CH; 1000000; CL; 800000000; CZ; 23990000; DE; 1190000; DK; 7000000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 22000000; NL; 1190000; NO; 9000000; NZ; 1690000; PT; 1190000; SE; 9000000; US; 990000,4636949807815236033,,,,false
game_win_ten_times,published,managed_by_android,false,en-US; Game 10 Win Pack; Pack you can buy when you win 10 games; zh-TW; 遊戲10勝禮包; 取得10場遊戲勝利時，可以購買的禮包; zh-CN; 游戏10胜礼包; 取得10场游戏胜利时，可以购买的礼包,false,SG; 1980000; AU; 1990000; BE; 1590000; CA; 1790000; CH; 1400000; CL; 1100000000; CZ; 31990000; DE; 1590000; DK; 9000000; ES; 1590000; FI; 1590000; FR; 1590000; GB; 1290000; GR; 1590000; IE; 1590000; IT; 1590000; MC; 1590000; MX; 30000000; NL; 1590000; NO; 12000000; NZ; 1990000; PT; 1590000; SE; 12000000; US; 1290000,4636772902406247278,,,,false
giftpack.care_1,published,managed_by_android,false,en-US; CP Pack; Pack you can bug when your Protect Pt. for someone reachs 2000.; zh-TW; 超值CP禮包; 對其他玩家守護值達到2000時，可以購買的禮包; zh-CN; 超值CP礼包; 对其他玩家守护值达到2000时，可以购买的礼包,false,SG; 10980000; AU; 12990000; BE; 9990000; CA; 10990000; CH; 7600000; CL; 5900000000; CZ; 179990000; DE; 9990000; DK; 49000000; ES; 9990000; FI; 9990000; FR; 9990000; GB; 7990000; GR; 9990000; IE; 9990000; IT; 9990000; MC; 9990000; MX; 165000000; NL; 9990000; NO; 69000000; NZ; 13990000; PT; 9990000; SE; 99000000; US; 7990000,4636809490987253790,,,,false
giftpack.care_2,published,managed_by_android,false,en-US; Ring Pack; Pack you can bug when your Protect Pt. for someone reachs 3000.; zh-TW; 超值戒指禮包; 對其他玩家守護值達到3000時，可以購買的禮包; zh-CN; 超值戒指礼包; 对其他玩家守护值达到3000时，可以购买的礼包,false,SG; 17980000; AU; 19990000; BE; 15990000; CA; 17990000; CH; 12000000; CL; 9700000000; CZ; 289990000; DE; 15990000; DK; 85000000; ES; 15990000; FI; 15990000; FR; 15990000; GB; 12990000; GR; 15990000; IE; 15990000; IT; 15990000; MC; 15990000; MX; 269000000; NL; 15990000; NO; 115000000; NZ; 22990000; PT; 15990000; SE; 179000000; US; 12990000,4637466744727782404,,,,false
giftpack.game_win_once,published,managed_by_android,false,en-US; First Win Pack; Pack you can buy when you win the first game; zh-TW; 遊戲首勝禮包; 取得首次遊戲勝利時，可以購買的禮包; zh-CN; 游戏首胜礼包; 取得首次游戏胜利时，可以购买的礼包,false,SG; 1480000; AU; 1490000; BE; 1190000; CA; 1390000; CH; 1000000; CL; 800000000; CZ; 23990000; DE; 1190000; DK; 7000000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 22000000; NL; 1190000; NO; 9000000; NZ; 1690000; PT; 1190000; SE; 9000000; US; 990000,4636949807815236033,,,,false
giftpack.spy1,published,managed_by_android,false,en-US; Spy Pack A; Pack for Who's the Spy; zh-TW; 誰是臥底禮包A; WePlay誰是臥底遊戲禮包,false,SG; 1480000; AU; 1490000; BE; 1190000; CA; 1390000; CH; 1000000; CL; 800000000; CZ; 23990000; DE; 1190000; DK; 7000000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 22000000; NL; 1190000; NO; 9000000; NZ; 1690000; PT; 1190000; SE; 9000000; US; 990000,4636949807815236033,,,,false
giftpack.spy2,published,managed_by_android,false,en-US; Game Pack B; WePlay Regular Game Pack; zh-TW; 遊戲禮包B; WePlay常規遊戲禮包,false,SG; 1480000; AU; 1490000; BE; 1190000; CA; 1390000; CH; 1000000; CL; 800000000; CZ; 23990000; DE; 1190000; DK; 7000000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 22000000; NL; 1190000; NO; 9000000; NZ; 1690000; PT; 1190000; SE; 9000000; US; 990000,4636949807815236033,,,,false
giftpack.spy3,published,managed_by_android,false,en-US; Game Pack C; WePlay Regular Game Pack; zh-TW; 遊戲禮包C; WePlay常規遊戲禮包,false,SG; 2980000; AU; 2990000; BE; 2490000; CA; 2790000; CH; 2000000; CL; 1600000000; CZ; 47990000; DE; 2490000; DK; 14000000; ES; 2490000; FI; 2490000; FR; 2490000; GB; 1990000; GR; 2490000; IE; 2490000; IT; 2490000; MC; 2490000; MX; 45000000; NL; 2490000; NO; 19000000; NZ; 3490000; PT; 2490000; SE; 29000000; US; 1990000,4638030605074701685,DIGITAL_CONTENT,,,false
giftpack.wolf1,published,managed_by_android,false,en-US; Werewolf Pack A; Pack for Werewolf; zh-TW; 狼人殺禮包A; WePlay狼人殺禮包,false,SG; 1480000; AU; 1490000; BE; 1190000; CA; 1390000; CH; 1000000; CL; 800000000; CZ; 23990000; DE; 1190000; DK; 7000000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 22000000; NL; 1190000; NO; 9000000; NZ; 1690000; PT; 1190000; SE; 9000000; US; 990000,4636949807815236033,,,,false
giftpack.wolf2,published,managed_by_android,false,en-US; Werewolf Pack B; Pack for Werewolf; zh-TW; 狼人殺禮包B; WePlay狼人殺禮包,false,SG; 1480000; AU; 1490000; BE; 1190000; CA; 1390000; CH; 1000000; CL; 800000000; CZ; 23990000; DE; 1190000; DK; 7000000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 22000000; NL; 1190000; NO; 9000000; NZ; 1690000; PT; 1190000; SE; 9000000; US; 990000,4636949807815236033,,,,false
giftpack.wolf3,published,managed_by_android,false,en-US; Game Pack A; WePlay Regular Game Pack; zh-TW; 遊戲禮包A; WePlay常規遊戲禮包,false,SG; 1480000; AU; 1490000; BE; 1190000; CA; 1390000; CH; 1000000; CL; 800000000; CZ; 23990000; DE; 1190000; DK; 7000000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 22000000; NL; 1190000; NO; 9000000; NZ; 1690000; PT; 1190000; SE; 9000000; US; 990000,4636949807815236033,,,,false
monthly_membership,published,managed_by_android,false,en-US; VIP 1 month; Enjoy membership privileges; zh-TW; 1個月會員; 享受會員特權; zh-CN; 1个月会员; 享受会员特权,false,SG; 10980000; AU; 12990000; BE; 9990000; CA; 10990000; CH; 7600000; CL; 5900000000; CZ; 179990000; DE; 9990000; DK; 49000000; ES; 9990000; FI; 9990000; FR; 9990000; GB; 7990000; GR; 9990000; IE; 9990000; IT; 9990000; MC; 9990000; MX; 165000000; NL; 9990000; NO; 69000000; NZ; 13990000; PT; 9990000; SE; 99000000; US; 7990000,4636809490987253790,,,,false
monthly_membership_discount,published,managed_by_android,false,en-US; VIP 1 month(Discount); Enjoy membership privileges; zh-TW; 1個月會員(折扣); 享受會員特權,false,SG; 6980000; AU; 7990000; BE; 5990000; CA; 6990000; CH; 4800000; CL; 3800000000; CZ; 109990000; DE; 5990000; DK; 32000000; ES; 5990000; FI; 5990000; FR; 5990000; GB; 4990000; GR; 5990000; IE; 5990000; IT; 5990000; MC; 5990000; MX; 105000000; NL; 5990000; NO; 44000000; NZ; 8990000; PT; 5990000; SE; 49000000; US; 4990000,4635676448773441948,,,,false
monthly_visitor_record,published,managed_by_android,false,en-US; Guest Book 1 Month; Record who came to see you; zh-TW; 1個月訪客記錄本; 記錄下誰來看過你; zh-CN; 1个月访客记录本; 记录下谁来看过你,false,SG; 1480000; AU; 1490000; BE; 1190000; CA; 1390000; CH; 1000000; CL; 800000000; CZ; 23990000; DE; 1190000; DK; 7000000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 22000000; NL; 1190000; NO; 9000000; NZ; 1690000; PT; 1190000; SE; 9000000; US; 990000,4636949807815236033,,,,false
packet10000,published,managed_by_android,false,en-US; Red Packet(10000 Gold); send a red packet containing 10000 Gold; zh-TW; 10000金幣紅包; 用於發送一個包含10000金幣的紅包; zh-CN; 10000金币红包; 用于发送一个包含10000金币的红包,false,SG; 17980000; AU; 19990000; BE; 15990000; CA; 17990000; CH; 12000000; CL; 9700000000; CZ; 289990000; DE; 15990000; DK; 85000000; ES; 15990000; FI; 15990000; FR; 15990000; GB; 12990000; GR; 15990000; IE; 15990000; IT; 15990000; MC; 15990000; MX; 269000000; NL; 15990000; NO; 115000000; NZ; 22990000; PT; 15990000; SE; 179000000; US; 12990000,4637466744727782404,,,,false
packet1800,published,managed_by_android,false,en-US; Red Packet(1800 Gold); send a red packet containing 1800 Gold; zh-TW; 1800金幣紅包; 用於發送一個包含1800金幣的紅包; zh-CN; 1800金币红包; 用于发送一个包含1800金币的红包,false,SG; 4480000; AU; 4490000; BE; 3490000; CA; 3990000; CH; 3100000; CL; 2400000000; CZ; 69990000; DE; 3490000; DK; 21000000; ES; 3490000; FI; 3490000; FR; 3490000; GB; 2990000; GR; 3490000; IE; 3490000; IT; 3490000; MC; 3490000; MX; 65000000; NL; 3490000; NO; 28000000; NZ; 4990000; PT; 3490000; SE; 39000000; US; 2990000,4635657977008581516,,,,false
packet3000,published,managed_by_android,false,en-US; Red Packet(3000 Gold); send a red packet containing 3000 Gold; zh-TW; 3000金幣紅包; 用於發送一個包含3000金幣的紅包; zh-CN; 3000金币红包; 用于发送一个包含3000金币的红包,false,SG; 6980000; AU; 7990000; BE; 5990000; CA; 6990000; CH; 4800000; CL; 3800000000; CZ; 109990000; DE; 5990000; DK; 32000000; ES; 5990000; FI; 5990000; FR; 5990000; GB; 4990000; GR; 5990000; IE; 5990000; IT; 5990000; MC; 5990000; MX; 105000000; NL; 5990000; NO; 44000000; NZ; 8990000; PT; 5990000; SE; 49000000; US; 4990000,4635676448773441948,,,,false
packet50000,published,managed_by_android,false,en-US; Red Packet(50000 Gold); send a red packet containing 50000 Gold; zh-TW; 50000金幣紅包; 用於發送一個包含50000金幣的紅包; zh-CN; 50000金币红包; 用于发送一个包含50000金币的红包,false,SG; 88980000; AU; 89990000; BE; 69990000; CA; 81990000; CH; 60000000; CL; 47800000000; CZ; 1399990000; DE; 69990000; DK; 415000000; ES; 69990000; FI; 69990000; FR; 69990000; GB; 59990000; GR; 69990000; IE; 69990000; IT; 69990000; MC; 69990000; MX; 1349000000; NL; 69990000; NO; 559000000; NZ; 99990000; PT; 69990000; SE; 799000000; US; 59990000,4638096014164959386,,,,false
packet600,published,managed_by_android,false,en-US; Red Packet(600 Gold); send a red packet containing 600 Gold; zh-TW; 600金幣紅包; 用於發送一個包含600金幣的紅包; zh-CN; 600金币红包; 用于发送一个包含600金币的红包,false,SG; 1480000; AU; 1490000; BE; 1190000; CA; 1390000; CH; 1000000; CL; 800000000; CZ; 23990000; DE; 1190000; DK; 7000000; ES; 1190000; FI; 1190000; FR; 1190000; GB; 990000; GR; 1190000; IE; 1190000; IT; 1190000; MC; 1190000; MX; 22000000; NL; 1190000; NO; 9000000; NZ; 1690000; PT; 1190000; SE; 9000000; US; 990000,4636949807815236033,,,,false
quarter_membership,published,managed_by_android,false,en-US; VIP 3 month; Enjoy membership privileges; zh-TW; 3個月會員; 享受會員特權; zh-CN; 3个月会员; 享受会员特权,false,SG; 31980000; AU; 34990000; BE; 25990000; CA; 29990000; CH; 22000000; CL; 17200000000; CZ; 499990000; DE; 25990000; DK; 149000000; ES; 25990000; FI; 25990000; FR; 25990000; GB; 21990000; GR; 25990000; IE; 25990000; IT; 25990000; MC; 25990000; MX; 479000000; NL; 25990000; NO; 199000000; NZ; 37990000; PT; 25990000; SE; 279000000; US; 21990000,4638009404210204531,,,,false
quarter_membership_discount,published,managed_by_android,false,en-US; VIP 3 month(Discount); Enjoy membership privileges; zh-TW; 3個月會員(折扣); 享受會員特權,false,SG; 17980000; AU; 19990000; BE; 15990000; CA; 17990000; CH; 12000000; CL; 9700000000; CZ; 289990000; DE; 15990000; DK; 85000000; ES; 15990000; FI; 15990000; FR; 15990000; GB; 12990000; GR; 15990000; IE; 15990000; IT; 15990000; MC; 15990000; MX; 269000000; NL; 15990000; NO; 115000000; NZ; 22990000; PT; 15990000; SE; 179000000; US; 12990000,4637466744727782404,,,,false
