Product ID,Published State,Purchase Type,Auto Translate,Locale; Title; Description,Auto Fill Prices,Price,Pricing Template ID,EEA Withdrawal Right Type,Reduced VAT Rates,Communications and amusement taxes,Tokenized digital asset declared
clothing004,published,managed_by_android,FALSE,ru-RU; Наряд D; Наряды в Play Show; en-US; PLAY Show D; Clothes in PLAY Show; zh-TW; 服裝D; PLAY秀中的服裝,FALSE,SG; 1480000; EE; 1190000; GE; 4000000; KZ; 480000000; LT; 1190000; LV; 1190000; RU; 99000000,4.63695E+18,,,,FALSE
clothing005,published,managed_by_android,FALSE,ru-RU; Наряд E; Наряды в Play Show; en-US; PLAY Show E; Clothes in PLAY Show; zh-TW; 服裝E; PLAY秀中的服裝,FALSE,SG; 1480000; EE; 1190000; GE; 4000000; KZ; 480000000; LT; 1190000; LV; 1190000; RU; 99000000,4.63695E+18,,,,FALSE
coin10000,published,managed_by_android,FALSE,ru-RU; 10 000 монет; Используется для обмена на подарки и реквизит в приложении.; en-US; 10000 Gold; Exchange gifts and props in app; zh-TW; 10000金币; 用於兌換App內各種禮物、道具。; zh-CN; 10000金币; 用于兑换App内各种礼物、道具,FALSE,SG; 17980000; EE; 15990000; GE; 49000000; KZ; 5790000000; LT; 15990000; LV; 15990000; RU; 1290000000,4.63747E+18,,,,FALSE
coin1800,published,managed_by_android,FALSE,ru-RU; 1800 монет; Используется для обмена на подарки и реквизит в приложении.; en-US; 1800 Gold; Exchange gifts and props in app; zh-TW; 1800金币; 用於兌換App內各種禮物、道具; zh-CN; 1800金币; 用于兑换App内各种礼物、道具,FALSE,SG; 4480000; EE; 3590000; GE; 14000000; KZ; 1490000000; LT; 3590000; LV; 3590000; RU; 299000000,4.63566E+18,,,,FALSE
coin3000,published,managed_by_android,FALSE,ru-RU; 3000 монет; Используется для обмена на подарки и реквизит в приложении.; en-US; 3000 Gold; Exchange gifts and props in app; zh-TW; 3000金币; 用於兌換App內各種禮物、道具; zh-CN; 3000金币; 用于兑换App内各种礼物、道具,FALSE,SG; 6980000; EE; 5990000; GE; 19000000; KZ; 2290000000; LT; 5990000; LV; 5990000; RU; 499000000,4.63568E+18,,,,FALSE
coin50000,published,managed_by_android,FALSE,ru-RU; 50 000 монет; Используется для обмена на подарки и реквизит в приложении.; en-US; 50000 Gold; Exchange gifts and props in app; zh-TW; 50000金币; 用於兌換App內各種禮物、道具; zh-CN; 50000金币; 用于兑换App内各种礼物、道具,FALSE,SG; 88980000; EE; 69990000; GE; 224000000; KZ; 28990000000; LT; 69990000; LV; 69990000; RU; 5890000000,4.6381E+18,,,,FALSE
coin600,published,managed_by_android,FALSE,ru-RU; 600 монет; Используется для обмена на подарки и реквизит в приложении.; en-US; 600 Gold; Exchange gifts and props in app; zh-TW; 600金币; 用於兌換App內各種禮物、道具。; zh-CN; 600金币; 用于兑换App内各种礼物、道具,FALSE,SG; 1480000; EE; 1190000; GE; 4000000; KZ; 480000000; LT; 1190000; LV; 1190000; RU; 99000000,4.63695E+18,,,,FALSE
game_win_six_times,published,managed_by_android,FALSE,ru-RU; Подарочный набор после 6 побед в игре; Вы можете купить данный подарочный набор после 6 побед в игре.; en-US; Game 6 Win Pack; Pack you can buy when you win 6 games; zh-TW; 遊戲6勝禮包; 取得6場遊戲勝利時，可以購買的禮包; zh-CN; 游戏6胜礼包; 取得6场游戏胜利时，可以购买的礼包,FALSE,SG; 1480000; EE; 1190000; GE; 4000000; KZ; 480000000; LT; 1190000; LV; 1190000; RU; 99000000,4.63695E+18,,,,FALSE
game_win_ten_times,published,managed_by_android,FALSE,ru-RU; Подарочный набор после 10 побед в игре; Вы можете купить данный подарочный набор после 10 побед в игре.; en-US; Game 10 Win Pack; Pack you can buy when you win 10 games; zh-TW; 遊戲10勝禮包; 取得10場遊戲勝利時，可以購買的禮包; zh-CN; 游戏10胜礼包; 取得10场游戏胜利时，可以购买的礼包,FALSE,SG; 1980000; EE; 1590000; GE; 5000000; KZ; 690000000; LT; 1590000; LV; 1590000; RU; 129000000,4.63677E+18,,,,FALSE
giftpack.care_1,published,managed_by_android,FALSE,ru-RU; Парный подарочный набор; Вы можете купить данный подарочный набор после достижения 2000 очков Хранителя в игре.; en-US; CP Pack; Pack you can bug when your Protect Pt. for someone reachs 2000.; zh-TW; 超值CP禮包; 對其他玩家守護值達到2000時，可以購買的禮包; zh-CN; 超值CP礼包; 对其他玩家守护值达到2000时，可以购买的礼包,FALSE,SG; 10980000; EE; 9990000; GE; 29000000; KZ; 3590000000; LT; 9990000; LV; 9990000; RU; 799000000,4.63681E+18,,,,FALSE
giftpack.care_2,published,managed_by_android,FALSE,ru-RU; Подарочный набор колец; Вы можете купить данный подарочный набор после достижения 3000 очков Хранителя в игре.; en-US; Ring Pack; Pack you can bug when your Protect Pt. for someone reachs 3000.; zh-TW; 超值戒指禮包; 對其他玩家守護值達到3000時，可以購買的禮包; zh-CN; 超值戒指礼包; 对其他玩家守护值达到3000时，可以购买的礼包,FALSE,SG; 17980000; EE; 15990000; GE; 49000000; KZ; 5790000000; LT; 15990000; LV; 15990000; RU; 1290000000,4.63747E+18,,,,FALSE
giftpack.game_win_once,published,managed_by_android,FALSE,ru-RU; Подарочный набор после первой победы в игре; Вы можете купить данный подарочный набор после первой победы в игре.; en-US; First Win Pack; Pack you can buy when you win the first game; zh-TW; 遊戲首勝禮包; 取得首次遊戲勝利時，可以購買的禮包; zh-CN; 游戏首胜礼包; 取得首次游戏胜利时，可以购买的礼包,FALSE,SG; 1480000; EE; 1190000; GE; 4000000; KZ; 480000000; LT; 1190000; LV; 1190000; RU; 99000000,4.63695E+18,,,,FALSE
giftpack.spy1,published,managed_by_android,FALSE,ru-RU; Кто Шпион Подарочный набор A; Подарочные наборы Кто Шпион в WePlay; en-US; Spy Pack A; Pack for Who's the Spy; zh-TW; 誰是臥底禮包A; WePlay誰是臥底遊戲禮包,FALSE,SG; 1480000; EE; 1190000; GE; 4000000; KZ; 480000000; LT; 1190000; LV; 1190000; RU; 99000000,4.63695E+18,,,,FALSE
giftpack.spy2,published,managed_by_android,FALSE,ru-RU; Кто Шпион Подарочный набор B; Подарочные наборы Кто Шпион в WePlay; en-US; Game Pack B; WePlay Regular Game Pack; zh-TW; 遊戲禮包B; WePlay常規遊戲禮包,FALSE,SG; 1480000; EE; 1190000; GE; 4000000; KZ; 480000000; LT; 1190000; LV; 1190000; RU; 99000000,4.63695E+18,,,,FALSE
giftpack.spy3,published,managed_by_android,FALSE,ru-RU; Кто Шпион Подарочный набор C; Подарочные наборы Кто Шпион в WePlay; en-US; Game Pack C; WePlay Regular Game Pack; zh-TW; 遊戲禮包C; WePlay常規遊戲禮包,FALSE,SG; 2980000; EE; 2390000; GE; 8000000; KZ; 990000000; LT; 2390000; LV; 2390000; RU; 199000000,4.63803E+18,DIGITAL_CONTENT,,,FALSE
giftpack.wolf1,published,managed_by_android,FALSE,ru-RU; Убийства оборотня Подарочный набор A; Подарочные наборы Убийства оборотня в WePlay; en-US; Werewolf Pack A; Pack for Werewolf; zh-TW; 狼人殺禮包A; WePlay狼人殺禮包,FALSE,SG; 1480000; EE; 1190000; GE; 4000000; KZ; 480000000; LT; 1190000; LV; 1190000; RU; 99000000,4.63695E+18,,,,FALSE
giftpack.wolf2,published,managed_by_android,FALSE,ru-RU; Убийства оборотня Подарочный набор B; Подарочные наборы Убийства оборотня в WePlay; en-US; Werewolf Pack B; Pack for Werewolf; zh-TW; 狼人殺禮包B; WePlay狼人殺禮包,FALSE,SG; 1480000; EE; 1190000; GE; 4000000; KZ; 480000000; LT; 1190000; LV; 1190000; RU; 99000000,4.63695E+18,,,,FALSE
giftpack.wolf3,published,managed_by_android,FALSE,ru-RU; Подарочный набор игры A; Подарочный набор обычной игры WePlay; en-US; Game Pack A; WePlay Regular Game Pack; zh-TW; 遊戲禮包A; WePlay常規遊戲禮包,FALSE,SG; 1480000; EE; 1190000; GE; 4000000; KZ; 480000000; LT; 1190000; LV; 1190000; RU; 99000000,4.63695E+18,,,,FALSE
monthly_membership,published,managed_by_android,FALSE,ru-RU; Членство на 1 месяц; Наслаждайтесь привелегиями для VIP пользователей.; en-US; VIP 1 month; Enjoy membership privileges; zh-TW; 1個月會員; 享受會員特權; zh-CN; 1个月会员; 享受会员特权,FALSE,SG; 10980000; EE; 9990000; GE; 29000000; KZ; 3590000000; LT; 9990000; LV; 9990000; RU; 799000000,4.63681E+18,,,,FALSE
monthly_membership_discount,published,managed_by_android,FALSE,ru-RU; Членство на 1 месяц (Скидка); Наслаждайся привилегиями для VIP пользователей.; en-US; VIP 1 month(Discount); Enjoy membership privileges; zh-TW; 1個月會員(折扣); 享受會員特權,FALSE,SG; 6980000; EE; 5990000; GE; 19000000; KZ; 2290000000; LT; 5990000; LV; 5990000; RU; 499000000,4.63568E+18,,,,FALSE
monthly_visitor_record,published,managed_by_android,FALSE,ru-RU; История посетителей на 1 месяц; Посмотрите кто посещал вашу страницу.; en-US; Guest Book 1 Month; Record who came to see you; zh-TW; 1個月訪客記錄本; 記錄下誰來看過你; zh-CN; 1个月访客记录本; 记录下谁来看过你,FALSE,SG; 1480000; EE; 1190000; GE; 4000000; KZ; 480000000; LT; 1190000; LV; 1190000; RU; 99000000,4.63695E+18,,,,FALSE
packet10000,published,managed_by_android,FALSE,ru-RU; Красный пакет на 10 000 монет; Можно отправить красный пакет на 10 000 монет.; en-US; Red Packet(10000 Gold); send a red packet containing 10000 Gold; zh-TW; 10000金幣紅包; 用於發送一個包含10000金幣的紅包; zh-CN; 10000金币红包; 用于发送一个包含10000金币的红包,FALSE,SG; 17980000; EE; 15990000; GE; 49000000; KZ; 5790000000; LT; 15990000; LV; 15990000; RU; 1290000000,4.63747E+18,,,,FALSE
packet1800,published,managed_by_android,FALSE,ru-RU; Красный пакет на 1800 монет; Можно отправить красный пакет на 1800 монет.; en-US; Red Packet(1800 Gold); send a red packet containing 1800 Gold; zh-TW; 1800金幣紅包; 用於發送一個包含1800金幣的紅包; zh-CN; 1800金币红包; 用于发送一个包含1800金币的红包,FALSE,SG; 4480000; EE; 3590000; GE; 14000000; KZ; 1490000000; LT; 3590000; LV; 3590000; RU; 299000000,4.63566E+18,,,,FALSE
packet3000,published,managed_by_android,FALSE,ru-RU; Красный пакет на 3000 монет; Можно отправить красный пакет на 3000 монет.; en-US; Red Packet(3000 Gold); send a red packet containing 3000 Gold; zh-TW; 3000金幣紅包; 用於發送一個包含3000金幣的紅包; zh-CN; 3000金币红包; 用于发送一个包含3000金币的红包,FALSE,SG; 6980000; EE; 5990000; GE; 19000000; KZ; 2290000000; LT; 5990000; LV; 5990000; RU; 499000000,4.63568E+18,,,,FALSE
packet50000,published,managed_by_android,FALSE,ru-RU; Красный пакет на 50 000 монет; Можно отправить красный пакет на 50 000 монет.; en-US; Red Packet(50000 Gold); send a red packet containing 50000 Gold; zh-TW; 50000金幣紅包; 用於發送一個包含50000金幣的紅包; zh-CN; 50000金币红包; 用于发送一个包含50000金币的红包,FALSE,SG; 88980000; EE; 69990000; GE; 224000000; KZ; 28990000000; LT; 69990000; LV; 69990000; RU; 5890000000,4.6381E+18,,,,FALSE
packet600,published,managed_by_android,FALSE,ru-RU; Красный пакет на 600 монет; Можно отправить красный пакет на 600 монет.; en-US; Red Packet(600 Gold); send a red packet containing 600 Gold; zh-TW; 600金幣紅包; 用於發送一個包含600金幣的紅包; zh-CN; 600金币红包; 用于发送一个包含600金币的红包,FALSE,SG; 1480000; EE; 1190000; GE; 4000000; KZ; 480000000; LT; 1190000; LV; 1190000; RU; 99000000,4.63695E+18,,,,FALSE
quarter_membership,published,managed_by_android,FALSE,ru-RU; Членство на 3 месяца; Наслаждайтесь привелегиями для VIP пользователей.; en-US; VIP 3 month; Enjoy membership privileges; zh-TW; 3個月會員; 享受會員特權; zh-CN; 3个月会员; 享受会员特权,FALSE,SG; 31980000; EE; 25990000; GE; 79000000; KZ; 9990000000; LT; 25990000; LV; 25990000; RU; 2190000000,4.63801E+18,,,,FALSE
quarter_membership_discount,published,managed_by_android,FALSE,ru-RU; Членство на 3 месяца (Скидка); Наслаждайтесь привелегиями для VIP пользователей.; en-US; VIP 3 month(Discount); Enjoy membership privileges; zh-TW; 3個月會員(折扣); 享受會員特權,FALSE,SG; 17980000; EE; 15990000; GE; 49000000; KZ; 5790000000; LT; 15990000; LV; 15990000; RU; 1290000000,4.63747E+18,,,,FALSE
quarterly_visitor_record,published,managed_by_android,FALSE,ru-RU; История посетителей на 3 месяца; Посмотрите кто посещал вашу страницу.; en-US; Guest Book 3 Month; Record who came to see you; zh-TW; 3個月訪客記錄本; 記錄下誰來看過你; zh-CN; 3个月访客记录本; 记录下谁来看过你,FALSE,SG; 2980000; EE; 2390000; GE; 8000000; KZ; 990000000; LT; 2390000; LV; 2390000; RU; 199000000,4.63803E+18,,,,FALSE
weekly_visitor_record,published,managed_by_android,FALSE,ru-RU; История посетителей на 7 дней; Посмотрите кто посещал вашу страницу.; en-US; Guest Book 7 Day; Record who came to see you; zh-TW; 7天訪客記錄本; 記錄下誰來看過你; zh-CN; 7天访客记录本; 记录下谁来看过你,FALSE,SG; 780000; EE; 590000; GE; 1000000; KZ; 270000000; LT; 590000; LV; 590000; RU; 49000000,4.63657E+18,,,,FALSE
year_membership,published,managed_by_android,FALSE,ru-RU; Членство на 12 месяцев; Наслаждайтесь привелегиями для VIP пользователей.; en-US; VIP 12 month; Enjoy membership privileges; zh-TW; 12個月會員; 享受會員特權; zh-CN; 12个月会员; 享受会员特权,FALSE,SG; 128980000; EE; 109990000; GE; 324000000; KZ; 41990000000; LT; 109990000; LV; 109990000; RU; 8790000000,4.63794E+18,,,,FALSE
year_membership_discount,published,managed_by_android,FALSE,ru-RU; Членство на 12 месяцев (Скидка); Наслаждайтесь привелегиями для VIP пользователей.; en-US; VIP 12 month(Discount); Enjoy membership privileges; zh-TW; 12個月會員(折扣); 享受會員特權,FALSE,SG; 78980000; EE; 64990000; GE; 199000000; KZ; 25990000000; LT; 64990000; LV; 64990000; RU; 5490000000,4.63534E+18,,,,FALSE
